,molecule_chembl_id,IC50,units,smiles,pIC50
580,CHEMBL3702831,1.9,nM,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)N1CCCC1,8.721246399047171
581,CHEMBL4648104,1.9,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)B(O)OCC4)ncc2C(F)(F)F)c1,8.721246399047171
582,CHEMBL3912580,1.9,nM,CC(=O)N1CCN(C(C)(C)/C=C(\C#N)C(=O)N2CCC[C@H](n3nc(-c4ccc(Oc5ccccc5)cc4F)c4c(N)ncnc43)C2)CC1,8.721246399047171
583,CHEMBL4288562,1.9,nM,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)c1,8.721246399047171
584,CHEMBL3904999,1.9,nM,O=C1c2c(F)cc(C3CC3)cc2OCCN1c1cc(F)cc(-c2ccnc3[nH]c(-c4ccc(CN5CCN(CC(F)(F)F)CC5)cn4)cc23)c1CO,8.721246399047171
585,CHEMBL4878626,1.9,nM,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(-c4ccc(Cl)cc4)ccn3)cc2)c(C(N)=O)n1N,8.721246399047171
586,CHEMBL4869875,1.9,nM,Cn1cc(-c2nc3c(-c4ccc5c(c4)CCC[C@@H]5NC(=O)c4nc(C(C)(C)C)no4)ccnc3[nH]2)cn1,8.721246399047171
587,CHEMBL4114840,1.9,nM,CCOc1cc(C(=O)Nc2ncc(C)s2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2c(F)cnc(N)c12,8.721246399047171
588,CHEMBL3647965,1.9,nM,C=CC(=O)N1CC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,8.721246399047171
589,CHEMBL4855455,1.9,nM,Cn1cc(-c2nc3c(-c4ccc(CN5CCc6cc(C(C)(C)C)ccc6C5=O)c(F)c4)ccnc3[nH]2)cn1,8.721246399047171
590,CHEMBL3908905,1.9,nM,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(F)cc3)nn21,8.721246399047171
591,CHEMBL4109244,1.9,nM,Cn1nc(NC(=O)c2ccc(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4c(Cl)cnc(N)c34)c(Cl)c2)cc1C(F)(F)F,8.721246399047171
592,CHEMBL4114242,1.9,nM,COCCOc1cc(C(=O)Nc2cccc(C(F)(F)F)c2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,8.721246399047171
593,CHEMBL4849585,1.9,nM,C#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5F)cc4)[nH]c23)C1,8.721246399047171
594,CHEMBL4093436,1.9,nM,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)NC1COC1,8.721246399047171
595,CHEMBL3702855,1.9,nM,CC(=O)N1CCN(C(C)(C)/C=C(\C#N)C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4F)c4c(N)ncnc43)C2)CC1,8.721246399047171
596,CHEMBL4112747,1.9,nM,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C5(F)COC5)ccn4)cc3)c12,8.721246399047171
597,CHEMBL3926191,1.9,nM,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OC)cc3)nn21,8.721246399047171
598,CHEMBL4109186,1.9,nM,COc1cc(C(=O)Nc2cc(C3CC3)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,8.721246399047171
599,CHEMBL1916891,1.93,nM,Cc1ccccc1Nc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.714442690992227
600,CHEMBL3984000,2.0,nM,Cc1c(NC(=O)c2ccc(N(C)C(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,8.698970004336019
601,CHEMBL3657234,2.0,nM,Nc1n[nH]c2cc(-c3ccc(-c4nnn[nH]4)cc3)nc(-c3ccc(Oc4ccccc4)cc3)c12,8.698970004336019
602,CHEMBL4645290,2.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)B(O)OC4(C)C)ncc2C(F)(F)F)c1,8.698970004336019
603,CHEMBL3657238,2.0,nM,COC(=O)C(=O)N1CCCC(c2cc3[nH]nc(N)c3c(-c3ccc(Oc4ccccc4)cc3)n2)C1,8.698970004336019
604,CHEMBL3657239,2.0,nM,Nc1n[nH]c2cc(C3CCN(C(=O)Nc4ccccc4)CC3)nc(-c3ccc(Oc4ccccc4)cc3)c12,8.698970004336019
605,CHEMBL3670078,2.0,nM,Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)cccc1N1CCn2c(cc3c2CCCC3)C1=O,8.698970004336019
606,CHEMBL4109651,2.0,nM,CC(C)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2F)c2c(N)ncnc21,8.698970004336019
607,CHEMBL3968447,2.0,nM,CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(NC(=O)c5ccc(C(C)(C)O)cc5F)c4CO)ncnc3[nH]2)CC1,8.698970004336019
608,CHEMBL4109483,2.0,nM,Cn1ncc2c1CCC[C@]2(O)c1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2)c2c(N)nccn12,8.698970004336019
609,CHEMBL3657244,2.0,nM,Nc1n[nH]c2cc(-c3ccc(C(=O)O)cc3)nc(-c3ccc(Oc4cccc(F)c4)cc3)c12,8.698970004336019
610,CHEMBL4112206,2.0,nM,CCOc1cc(C(=O)Nc2cc(C3CC3)ccn2)c(F)cc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,8.698970004336019
611,CHEMBL2057913,2.0,nM,C=CC(=O)N1CCCC(c2c(Cl)c(-c3ccc(Oc4ccc(Cl)c(Cl)c4)c(OC)c3)c3c(N)ncnn23)C1,8.698970004336019
612,CHEMBL4114766,2.0,nM,CC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,8.698970004336019
613,CHEMBL3670092,2.0,nM,CCn1cc(Nc2nc(-c3cccc(N4CCc5c(sc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)cn1,8.698970004336019
614,CHEMBL2179805,2.0,nM,C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)c(C)c4)c3)c3c(N)ncnc32)C1,8.698970004336019
615,CHEMBL2216828,2.0,nM,C=CC(=O)N1CCCC(c2c(Cl)c(-c3ccc(Oc4cccc(Cl)c4)c(OC)c3)c3c(N)ncnn23)C1,8.698970004336019
616,CHEMBL4760128,2.0,nM,Cc1cc(-c2ccnc(Nc3cnn(C)c3)n2)ccc1CNC(=O)C1CCC(C(C)(C)C)C1,8.698970004336019
617,CHEMBL4114679,2.0,nM,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H](n2cc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,8.698970004336019
618,CHEMBL4749757,2.0,nM,Cc1cc(-c2ccnc(Nc3cnn(C)c3)n2)ccc1CNC(=O)c1nnc(C(C)(C)C)s1,8.698970004336019
619,CHEMBL4114753,2.0,nM,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2)c2c(N)ncnc21,8.698970004336019
620,CHEMBL4114691,2.0,nM,C[C@H](Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)NC(=O)/C(C#N)=C/C(C)(C)C,8.698970004336019
621,CHEMBL3902940,2.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)CO)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,8.698970004336019
622,CHEMBL3670094,2.0,nM,CN1CCN(c2ccc(Nc3cc(-c4cc(F)cc(N5CCn6c(cc7c6CCCC7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,8.698970004336019
623,CHEMBL4643319,2.0,nM,Cn1cc(-c2cc(F)cc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c2CO)cc(NC(=O)[C@@H]2C[C@@H]2F)c1=O,8.698970004336019
624,CHEMBL4112851,2.0,nM,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4ccccn4)cc3)c12,8.698970004336019
625,CHEMBL3670098,2.0,nM,CN(C)CCOc1ccc(Nc2cc(-c3cc(F)cc(N4CCc5c(sc6c5CCCC6)C4=O)c3CO)cn(C)c2=O)nc1,8.698970004336019
626,CHEMBL4460221,2.0,nM,Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1cnc2c(F)cccc2c1=O,8.698970004336019
627,CHEMBL3657232,2.0,nM,CNC(=O)c1ccc(-c2cc3[nH]nc(N)c3c(-c3ccc(Oc4ccccc4)cc3)n2)cc1,8.698970004336019
628,CHEMBL3980912,2.0,nM,CN1CCN(Cc2ccc(-c3cc4c(-c5cccc(-n6ncc7cc(C8CC8)ccc7c6=O)c5CO)ncnc4[nH]3)cc2)CC1,8.698970004336019
629,CHEMBL3358345,2.0,nM,CCN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ncc6cc(C(C)(C)C)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,8.698970004336019
630,CHEMBL3890002,2.0,nM,COC(=O)N1CCN(C(C)(C)/C=C(\C#N)C(=O)N2CCC[C@H](n3nc(-c4ccc(Oc5ccccc5)cc4F)c4c(N)ncnc43)C2)CC1,8.698970004336019
631,CHEMBL3906723,2.0,nM,CCN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,8.698970004336019
632,CHEMBL3929922,2.0,nM,CC#CC(=O)N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,8.698970004336019
633,CHEMBL3963720,2.0,nM,CC(C)N1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,8.698970004336019
634,CHEMBL4114802,2.0,nM,CC(C)/C=C(\C#N)C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,8.698970004336019
635,CHEMBL3967108,2.0,nM,CCN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)cc(F)c7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,8.698970004336019
636,CHEMBL3928390,2.0,nM,O=C1c2c(F)cc(C3CC3)cc2OCCN1c1cccc(-c2ccnc3[nH]c(-c4ccc(CN5CCN(C6COC6)CC5)cn4)cc23)c1CO,8.698970004336019
637,CHEMBL3954590,2.0,nM,Cn1c(=O)n(-c2cccc(-c3c(Cl)cc(C(N)=O)c4[nH]c5cc(C(C)(C)O)ccc5c34)c2Cl)c(=O)c2ccccc21,8.698970004336019
638,CHEMBL4172284,2.0,nM,Cc1cc2[nH]ncc2cc1-c1cccc2c(N)c(C(N)=O)nnc12,8.698970004336019
639,CHEMBL4090189,2.0,nM,Cn1cc(-c2cccc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(Nc2ccncn2)c1=O,8.698970004336019
640,CHEMBL3952007,2.0,nM,CN1CCC(n2cc(-c3cc4c(-c5cccc(-n6ncc7cc(C8CC8)ccc7c6=O)c5CO)ncnc4[nH]3)cn2)CC1,8.698970004336019
641,CHEMBL4467132,2.0,nM,Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1cnc2cc(F)ccc2c1=O,8.698970004336019
642,CHEMBL3936761,2.0,nM,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,8.698970004336019
643,CHEMBL3949916,2.0,nM,NC(=O)c1ccc(-c2cc3c(-c4cccc(N5CCOc6cc(C7CC7)ccc6C5=O)c4CO)ccnc3[nH]2)nc1,8.698970004336019
644,CHEMBL4473365,2.0,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C,8.698970004336019
645,CHEMBL3959052,2.0,nM,CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(N5CCOc6cc(C7CC7)ccc6C5=O)c4CO)ccnc3[nH]2)CC1,8.698970004336019
646,CHEMBL3968367,2.0,nM,Cc1c(-c2ncnc3[nH]c(C4=CCN(C(=O)N(C)C)CC4)cc23)ccc(F)c1NC(=O)N1CC(OC(C)(C)C)C1,8.698970004336019
647,CHEMBL3967153,2.0,nM,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CC[S+]([O-])CC3)cc12,8.698970004336019
648,CHEMBL3929806,2.0,nM,CN(C)C(=O)N1CC=C(c2cc3c(-c4ccc(F)c(NC(=O)N5CC(OC(C)(C)C)C5)c4)ncnc3[nH]2)CC1,8.698970004336019
649,CHEMBL3940129,2.0,nM,CN(C)C1CC=C(c2cc3c(-c4cccc(NC(=O)c5ccc(C(C)(C)C)cc5)c4CO)ncnc3[nH]2)CC1,8.698970004336019
650,CHEMBL3702856,2.0,nM,COC(=O)N1CCN(C(C)(C)/C=C(\C#N)C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4F)c4c(N)ncnc43)C2)CC1,8.698970004336019
651,CHEMBL4106607,2.0,nM,CC#CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,8.698970004336019
652,CHEMBL4543505,2.0,nM,Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1N1Cc2ccc(F)cc2C1=O,8.698970004336019
653,CHEMBL3984599,2.0,nM,CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(N5CCc6cc(C(C)(C)O)ccc6C5=O)c4CO)ncnc3[nH]2)CC1,8.698970004336019
654,CHEMBL3891285,2.1,nM,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC[C@H]2C1CCN(C(=O)C#CCN2CCCC2)CC1,8.67778070526608
655,CHEMBL3903690,2.1,nM,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(C(F)(F)F)c(Cl)c3)nn21,8.67778070526608
656,CHEMBL3670117,2.1,nM,CN1CCCC1c1ccc(Nc2cc(-c3cc(F)cc(N4CCc5c(sc6c5CCCC6)C4=O)c3CO)cn(C)c2=O)nc1,8.67778070526608
657,CHEMBL3939795,2.1,nM,COc1ccc2c(=O)n(-c3cccc(-c4c(Cl)cc(C(N)=O)c5[nH]c6cc(C(C)(C)O)ccc6c45)c3C)c(=O)n(C)c2c1,8.67778070526608
658,CHEMBL3913277,2.1,nM,Nc1ncnc2c1c(-c1ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc1)nn2[C@H]1CCCc2c1cnn2CCO,8.67778070526608
659,CHEMBL3931858,2.1,nM,CN(C/C=C/C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1)CCO,8.67778070526608
660,CHEMBL4515024,2.1,nM,C=CC(=O)N1CC2(CC(Nc3ncnc(N)c3-c3ccc(Oc4ccccc4)cc3)C2)C1,8.67778070526608
661,CHEMBL4792826,2.1,nM,Cc1cc(-c2ccnc(Nc3ccn(C)n3)n2)ccc1CNC(=O)c1cnc(C(C)(C)C)s1,8.67778070526608
662,CHEMBL4114368,2.1,nM,N#Cc1cnc(NC(=O)c2ccc(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4ccnc(N)c34)cc2)cc1C(F)(F)F,8.67778070526608
663,CHEMBL4754834,2.1,nM,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)n[nH]c(=O)c32)C1,8.67778070526608
664,CHEMBL3702836,2.1,nM,CN(C1COC1)C(C)(C)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,8.67778070526608
665,CHEMBL4114740,2.1,nM,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4cc(F)cc(F)c4)cc3)c3c(N)ncnc32)C1,8.67778070526608
666,CHEMBL4209773,2.1,nM,C=C1c2c(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc3n2CC1NC(=O)C#CC,8.67778070526608
667,CHEMBL4204572,2.11,nM,C=CC(=O)N1CC[C@]2(C1)C[C@H](n1c(NC(=O)c3ccc(C(C)(F)F)s3)nc3ccccc31)C2,8.675717544702307
668,CHEMBL4114723,2.2,nM,CC(C)(N)/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,8.657577319177793
669,CHEMBL4109782,2.2,nM,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4nccc(C(F)(F)F)n4)cc3)c12,8.657577319177793
670,CHEMBL4175428,2.2,nM,CC#CC(=O)N1CCC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,8.657577319177793
671,CHEMBL4211893,2.2,nM,CC(C1CC1)n1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1,8.657577319177793
672,CHEMBL4112500,2.2,nM,Cc1cnc(NC(=O)c2ccc(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4ccnc(N)c34)cc2)s1,8.657577319177793
673,CHEMBL3952795,2.2,nM,Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,8.657577319177793
674,CHEMBL3909430,2.2,nM,CC(=O)N1CC(N2CC=C(c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)cc(F)c7C6=O)c5CO)ccnc4[nH]3)CC2)C1,8.657577319177793
675,CHEMBL3670105,2.2,nM,Cc1cc(Nc2cc(-c3cc(F)cc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)[nH]n1,8.657577319177793
676,CHEMBL3670123,2.2,nM,CN1CCC(c2ccc(Nc3cc(-c4cc(F)cc(N5CCc6c(sc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,8.657577319177793
677,CHEMBL4112629,2.2,nM,Cn1nc(NC(=O)c2ccc(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4ccnc(N)c34)c(Cl)c2)cc1C(F)(F)F,8.657577319177793
678,CHEMBL4111005,2.2,nM,Cc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc(F)c1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,8.657577319177793
679,CHEMBL3894155,2.2,nM,C=CC(=O)NCC1CNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn2C1,8.657577319177793
680,CHEMBL4286628,2.2,nM,C=CC(=O)N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4CCOCC4)nc3)n2)C1,8.657577319177793
681,CHEMBL4217114,2.2,nM,C=CC(=O)N[C@@H]1Cn2c(c(-c3ccc(Oc4ccc(F)cc4)cc3)c3c(N)ncnc32)C1=C,8.657577319177793
682,CHEMBL4114800,2.3,nM,N#C/C(=C\C1CC1)C(=O)N1CCC[C@H](n2nc(-c3ccc(Oc4cc(F)cc(F)c4)cc3)c3c(N)ncnc32)C1,8.638272163982407
683,CHEMBL4108849,2.3,nM,Nc1ncc(F)n2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3O)c12,8.638272163982407
684,CHEMBL2057915,2.3,nM,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccc([C@@H]3C(=O)N(C)CCN3C)cc2)n1,8.638272163982407
685,CHEMBL4278717,2.3,nM,C=CC(=O)N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4CCCCC4)nc3)n2)C1,8.638272163982407
686,CHEMBL4644207,2.3,nM,Cn1cc(-c2ccnc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(NC(=O)[C@@H]2C[C@@H]2F)c1=O,8.638272163982407
687,CHEMBL4463185,2.3,nM,C=CC(=O)N1CC(Oc2c(N)ncnc2-c2cc(F)cc(NC(=O)c3ccc(C(C)(C)O)c(F)c3F)c2C)C1,8.638272163982407
688,CHEMBL3670103,2.34,nM,Cn1cc(-c2cc(F)cc(N3CCn4c(cc5c4CC(C)(C)C5)C3=O)c2CO)cc(Nc2ccc(CN3CCOCC3)cn2)c1=O,8.630784142589857
689,CHEMBL4437107,2.39,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCSC(=S)NCc4cccnc4)cc3)ncc2F)c1,8.621602099051863
690,CHEMBL4634904,2.4,nM,Cn1cc(-c2ccnc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c2CO)cc(NC(=O)[C@@H]2C[C@@H]2F)c1=O,8.619788758288394
691,CHEMBL4649284,2.4,nM,C#CC(=O)N1CC[C@H](Nc2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1,8.619788758288394
692,CHEMBL3647521,2.4,nM,C=CC(=O)N1CC2(CC(n3nc(-c4ccc(Oc5ccccc5)nc4)c4c(N)ncnc43)C2)C1,8.619788758288394
693,CHEMBL4277912,2.4,nM,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1,8.619788758288394
694,CHEMBL3946044,2.4,nM,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3cc(OC)c(OC)c(OC)c3)nn21,8.619788758288394
695,CHEMBL3962739,2.5,nM,O=C1c2ccc(C3CC3)cc2OCCN1c1cc(F)cc(-c2ccnc3[nH]c(C4=CCN(C5COC5)CC4)cc23)c1CO,8.602059991327963
696,CHEMBL4108484,2.5,nM,C=CC(=O)Nc1cccc([C@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)c1,8.602059991327963
697,CHEMBL4111685,2.5,nM,N#Cc1ccnc(NC(=O)c2ccc(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4ccnc(N)c34)cc2F)c1,8.602059991327963
698,CHEMBL4779908,2.5,nM,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)c(F)c4)c4c(N)nccn34)C2)COC1,8.602059991327963
699,CHEMBL4111374,2.5,nM,COc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)c(F)cc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,8.602059991327963
700,CHEMBL3647970,2.5,nM,CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,8.602059991327963
701,CHEMBL288441,2.5,nM,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,8.602059991327963
702,CHEMBL4470534,2.5,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)NC4CC4)cc3)ncc2F)c1,8.602059991327963
703,CHEMBL4796130,2.5,nM,CCN1CCN(CC#CC(=O)Nc2ccc3nccc(Oc4ccc(C(=O)Nc5ccccn5)cc4)c3c2)CC1,8.602059991327963
704,CHEMBL3649455,2.51,nM,Cn1cc(-c2cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c2CO)cc1C(N)=O,8.600326278518962
705,CHEMBL1916714,2.52,nM,C=C(CN1CCOCC1)C(=O)Nc1cc2c(cc1OC)nc(Nc1ccccc1C)c1cncn12,8.598599459218455
706,CHEMBL4218914,2.59,nM,C=CC(=O)N1CC[C@]2(C1)C[C@H](n1c(NC(=O)c3ccc(C(F)F)s3)nc3cc(CN4CCOCC4)ccc31)C2,8.586700235918748
707,CHEMBL4114773,2.6,nM,N#C/C(=C\C1CC1)C(=O)N1CCCC1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,8.585026652029182
708,CHEMBL3918580,2.6,nM,Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1cnc2ccccc2c1=O,8.585026652029182
709,CHEMBL3917607,2.6,nM,Nc1nccn2c([C@H]3CC[C@@H]4CCOC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,8.585026652029182
710,CHEMBL4758840,2.6,nM,CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)n[nH]c(=O)c32)C1,8.585026652029182
711,CHEMBL3670107,2.6,nM,CN1CCC(c2ccc(Nc3nc(-c4cc(F)cc(N5CCc6c(sc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)cc2)CC1,8.585026652029182
712,CHEMBL4212285,2.6,nM,CC(C)n1cc(Nc2nc(N)cc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1,8.585026652029182
713,CHEMBL4456974,2.6,nM,N#CN1CCC[C@@H](n2nc(-c3ccc(Oc4cccc(C(F)(F)F)n4)cc3)c(C(N)=O)c2N)C1,8.585026652029182
714,CHEMBL3894176,2.6,nM,C=CC(=O)N1CC(C2CCNc3c(C(N)=O)c(-c4ccc(OCc5ccccc5)cc4)nn32)C1,8.585026652029182
715,CHEMBL3941224,2.6,nM,Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)c2ccccc2n(C)c1=O,8.585026652029182
716,CHEMBL3944049,2.6,nM,Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4c(c23)CC[C@@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,8.585026652029182
717,CHEMBL4114465,2.7,nM,COc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2c(C(F)(F)F)cnc(N)c12,8.568636235841012
718,CHEMBL3890068,2.7,nM,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OCCOC)cc3)nn21,8.568636235841012
719,CHEMBL3976719,2.7,nM,Cc1c(-c2ccc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,8.568636235841012
